,気温(℃),降水量(mm),現地気圧(hPa),相対湿度(％)
1546,11.1,0.0,1030.3,54.0
1547,13.0,0.0,1029.7,54.0
1548,14.9,0.0,1028.9,52.0
1549,15.1,0.0,1028.1,54.0
1550,14.9,0.0,1027.3,57.0
1551,14.4,0.0,1027.3,60.0
1552,13.7,0.0,1027.3,63.0
1553,12.8,0.0,1027.7,65.0
1554,11.9,0.0,1028.3,66.0
1555,10.7,0.0,1028.9,72.0
1556,9.9,0.0,1029.4,74.0
1557,9.7,0.0,1029.9,75.0
1558,9.7,0.0,1030.1,74.0
1559,9.6,0.0,1029.7,73.0
1560,9.4,0.0,1029.3,72.0
1561,9.2,0.0,1028.5,71.0
1562,9.6,0.0,1028.0,72.0
1563,9.4,0.0,1027.0,73.0
1564,9.2,0.0,1026.7,75.0
1565,9.2,0.0,1026.5,74.0
1566,9.1,0.0,1026.3,74.0
1567,9.3,0.0,1026.5,75.0
1568,10.1,0.0,1026.2,71.0
1569,12.0,0.0,1025.1,66.0
1570,14.4,0.0,1024.2,61.0
1571,13.7,0.0,1023.7,63.0
1572,13.2,0.0,1023.0,73.0
1573,15.7,0.0,1021.2,70.0
1574,15.5,0.0,1020.4,73.0
1575,17.0,0.0,1019.9,71.0
1576,16.6,0.0,1019.9,78.0
1577,16.3,0.0,1019.7,79.0
1578,15.9,0.0,1019.8,83.0
1579,15.6,0.0,1019.7,90.0
1580,15.8,0.0,1019.8,78.0
1581,15.1,0.0,1019.9,87.0
1582,15.2,0.5,1019.6,90.0
1583,14.5,1.5,1019.2,96.0
1584,14.6,0.0,1018.5,98.0
1585,14.5,0.0,1018.6,98.0
1586,14.4,0.0,1017.7,97.0
1587,14.6,2.5,1016.9,98.0
1588,15.0,4.0,1016.8,99.0
1589,14.7,1.0,1016.8,99.0
1590,13.7,0.5,1016.5,99.0
1591,14.0,5.0,1016.5,100.0
1592,13.6,3.0,1016.9,100.0
1593,13.0,2.5,1016.9,100.0
1594,13.3,3.0,1016.4,100.0
1595,13.8,3.0,1016.1,100.0
1596,15.5,3.0,1015.2,100.0
1597,14.5,3.0,1014.4,100.0
1598,15.1,0.5,1013.6,100.0
1599,14.9,0.5,1013.7,100.0
1600,14.9,0.0,1013.4,95.0
1601,15.0,0.0,1013.4,92.0
1602,14.3,0.0,1013.5,99.0
1603,13.7,0.0,1013.6,100.0
1604,13.2,0.0,1013.9,100.0
1605,13.2,0.0,1013.8,100.0
1606,13.0,0.0,1013.7,100.0
1607,13.3,0.0,1013.8,100.0
1608,13.0,0.0,1013.2,100.0
1609,13.1,0.0,1012.8,100.0
1610,13.1,0.0,1011.9,100.0
1611,13.0,0.0,1011.9,100.0
1612,12.9,0.0,1012.0,100.0
1613,12.9,0.0,1011.9,100.0
1614,12.9,0.0,1011.9,100.0
1615,13.2,0.0,1011.6,100.0
1616,13.7,0.0,1011.9,99.0
1617,15.5,0.0,1011.8,87.0
1618,16.8,0.0,1011.5,75.0
1619,18.9,0.0,1011.0,60.0
1620,18.4,0.0,1010.1,67.0
1621,19.3,0.0,1009.3,61.0
1622,20.1,0.0,1008.7,59.0
1623,19.5,0.0,1008.2,60.0
1624,19.1,0.0,1008.4,62.0
1625,18.1,0.0,1008.2,68.0
1626,16.6,0.0,1008.5,76.0
1627,16.3,0.0,1009.1,77.0
1628,14.9,0.0,1009.4,88.0
1629,14.9,0.0,1009.7,87.0
1630,16.1,0.0,1009.9,82.0
1631,15.5,0.0,1009.7,84.0
1632,14.2,0.0,1009.4,62.0
1633,14.7,0.0,1009.8,68.0
1634,14.8,0.0,1009.7,78.0
1635,14.2,0.0,1009.9,91.0
1636,13.5,0.0,1010.6,97.0
1637,13.4,0.0,1010.9,69.0
1638,13.0,0.0,1011.5,63.0
1639,12.4,0.0,1012.2,70.0
1640,11.8,0.0,1013.2,74.0
1641,10.7,0.0,1013.4,70.0
1642,10.2,0.0,1013.8,70.0
1643,9.3,0.0,1013.6,75.0
1644,8.1,0.0,1013.1,80.0
1645,6.8,1.5,1013.3,88.0
1646,6.7,1.5,1012.5,89.0
1647,6.3,1.0,1012.8,91.0
1648,5.6,4.0,1012.8,94.0
1649,5.3,1.0,1013.2,94.0
1650,5.0,0.5,1014.0,93.0
1651,4.9,1.0,1013.9,95.0
1652,4.8,2.0,1014.4,95.0
1653,4.5,3.5,1013.9,95.0
1654,4.4,4.0,1013.8,95.0
1655,4.2,1.0,1012.9,95.0
1656,3.8,0.5,1012.5,95.0
1657,3.7,0.0,1012.3,93.0
1658,4.0,0.0,1012.6,94.0
1659,3.7,0.0,1012.2,92.0
1660,3.9,0.0,1013.0,86.0
1661,4.2,0.0,1012.6,78.0
1662,4.5,0.0,1012.9,72.0
1663,4.9,0.0,1013.9,68.0
1664,5.4,0.0,1014.5,65.0
1665,6.2,0.0,1014.2,60.0
1666,7.0,0.0,1014.4,58.0
1667,7.7,0.0,1013.9,56.0
1668,7.4,0.0,1014.1,57.0
1669,7.5,0.0,1013.2,55.0
1670,7.8,0.0,1012.7,56.0
1671,7.8,0.0,1012.8,57.0
1672,7.5,0.0,1013.2,61.0
1673,7.4,0.0,1013.8,59.0
1674,6.9,0.0,1014.7,65.0
1675,6.7,0.0,1015.1,62.0
1676,6.4,0.0,1015.6,64.0
1677,6.4,0.0,1015.8,61.0
1678,6.3,0.0,1015.7,61.0
1679,6.2,0.0,1015.4,58.0
1680,5.9,0.0,1015.4,60.0
1681,5.9,0.0,1015.4,58.0
1682,5.0,0.0,1015.5,71.0
1683,5.1,0.0,1015.2,63.0
1684,4.6,0.0,1014.9,74.0
1685,4.4,0.0,1015.4,71.0
1686,4.1,0.0,1016.1,74.0
1687,3.5,0.0,1016.5,82.0
1688,3.4,0.0,1016.8,86.0
1689,3.1,0.0,1016.8,84.0
1690,3.8,0.0,1016.9,86.0
1691,4.1,0.0,1016.6,79.0
1692,5.2,0.0,1015.7,73.0
1693,4.9,0.0,1014.9,71.0
1694,5.6,0.0,1014.5,70.0
1695,5.5,0.0,1014.4,66.0
1696,5.5,0.0,1014.6,66.0
1697,5.4,0.0,1015.0,63.0
1698,4.8,0.0,1015.4,67.0
1699,4.8,0.0,1016.4,66.0
1700,4.6,0.0,1016.8,71.0
1701,4.4,0.0,1017.2,72.0
1702,4.3,0.0,1017.5,73.0
1703,4.7,0.0,1017.6,70.0
1704,4.2,0.0,1017.8,75.0
1705,4.3,0.0,1017.9,75.0
1706,4.2,0.0,1017.8,72.0
1707,4.0,0.0,1017.7,75.0
1708,3.9,0.0,1017.8,75.0
1709,3.4,0.0,1018.4,81.0
1710,3.2,0.0,1019.2,80.0
1711,3.7,0.0,1020.1,74.0
1712,4.6,0.0,1020.5,67.0
1713,6.4,0.0,1020.7,60.0
1714,6.9,0.0,1020.6,58.0
1715,7.3,0.0,1020.5,59.0
1716,6.8,0.0,1020.2,61.0
1717,6.9,0.0,1019.6,58.0
1718,7.2,0.0,1019.5,57.0
1719,7.6,0.0,1019.6,53.0
1720,7.6,0.0,1019.8,57.0
1721,6.9,0.0,1020.1,57.0
1722,6.6,0.0,1020.9,61.0
1723,6.5,0.0,1021.8,64.0
1724,6.2,0.0,1022.2,62.0
1725,6.3,0.0,1022.6,60.0
1726,6.3,0.0,1022.6,60.0
1727,5.6,0.0,1022.5,64.0
1728,5.8,0.0,1022.9,64.0
1729,5.4,0.0,1023.1,65.0
1730,4.7,0.0,1023.0,70.0
1731,4.7,0.0,1022.6,70.0
1732,4.3,0.0,1023.0,70.0
1733,4.5,0.0,1023.1,68.0
1734,4.1,0.0,1023.3,70.0
1735,4.8,0.0,1023.9,67.0
1736,5.7,0.0,1024.2,65.0
1737,6.7,0.0,1024.6,63.0
1738,7.5,0.0,1023.7,58.0
1739,7.8,0.0,1023.3,56.0
1740,8.5,0.0,1021.9,57.0
1741,8.4,0.0,1022.0,60.0
1742,9.0,0.0,1021.6,59.0
1743,9.1,0.0,1020.8,61.0
1744,8.2,0.0,1020.3,61.0
1745,7.6,0.0,1020.6,62.0
1746,7.2,0.0,1019.8,65.0
1747,7.2,0.0,1019.1,65.0
1748,7.1,0.0,1019.8,65.0
1749,7.1,0.0,1020.0,65.0
1750,7.1,0.0,1019.0,65.0
1751,6.8,0.0,1017.8,67.0
1752,6.9,0.0,1017.2,66.0
1753,6.6,0.0,1016.7,67.0
1754,6.5,0.0,1015.7,70.0
1755,6.5,0.0,1015.3,68.0
1756,6.4,0.0,1015.2,71.0
1757,6.3,0.0,1014.9,69.0
1758,6.0,0.0,1015.0,78.0
1759,5.5,0.5,1014.8,90.0
1760,5.6,0.5,1014.4,95.0
1761,5.5,0.5,1014.3,96.0
1762,5.4,0.5,1014.0,96.0
1763,5.9,1.0,1013.2,96.0
1764,6.2,1.0,1011.8,97.0
1765,6.4,1.5,1010.4,97.0
1766,6.4,2.5,1009.8,98.0
1767,6.4,2.5,1009.1,98.0
1768,6.3,3.5,1009.0,98.0
1769,5.8,4.0,1008.8,96.0
1770,4.8,4.0,1009.0,95.0
1771,4.8,4.0,1008.7,94.0
1772,4.6,4.0,1008.2,96.0
1773,4.7,1.5,1007.5,94.0
1774,4.5,2.0,1007.3,94.0
1775,4.3,1.5,1006.8,96.0
1776,4.2,2.0,1006.3,96.0
1777,4.4,0.5,1006.1,96.0
1778,4.7,0.0,1005.7,93.0
1779,4.5,0.0,1005.8,90.0
1780,4.7,0.0,1006.6,70.0
1781,5.0,0.0,1007.7,65.0
1782,4.7,0.0,1009.0,66.0
1783,5.6,0.0,1009.9,63.0
1784,7.6,0.0,1010.6,57.0
1785,9.1,0.0,1010.7,50.0
1786,10.9,0.0,1011.2,44.0
1787,11.7,0.0,1011.3,41.0
1788,12.6,0.0,1011.0,37.0
1789,12.5,0.0,1011.0,35.0
1790,12.9,0.0,1011.4,34.0
1791,12.3,0.0,1011.9,32.0
1792,11.4,0.0,1012.3,30.0
1793,10.1,0.0,1013.3,31.0
1794,8.6,0.0,1014.8,32.0
1795,7.7,0.0,1016.2,37.0
1796,7.1,0.0,1017.4,35.0
1797,6.7,0.0,1018.1,39.0
1798,6.9,0.0,1018.9,35.0
1799,6.8,0.0,1019.8,38.0
1800,5.4,0.0,1019.9,41.0
1801,5.5,0.0,1020.0,44.0
1802,5.0,0.0,1020.4,45.0
1803,4.5,0.0,1020.5,43.0
1804,4.5,0.0,1020.7,44.0
1805,4.2,0.0,1021.4,46.0
1806,3.3,0.0,1022.0,53.0
1807,5.1,0.0,1022.8,46.0
1808,6.2,0.0,1022.6,47.0
1809,7.6,0.0,1023.1,45.0
1810,8.8,0.0,1022.5,39.0
1811,11.1,0.0,1021.7,37.0
1812,11.2,0.0,1020.8,44.0
1813,12.3,0.0,1019.7,44.0
1814,13.3,0.0,1018.9,49.0
1815,12.5,0.0,1018.4,51.0
1816,12.5,0.0,1017.9,53.0
1817,11.8,0.0,1017.8,57.0
1818,11.2,0.0,1018.2,60.0
1819,10.8,0.0,1018.2,65.0
1820,10.3,0.0,1018.3,71.0
1821,10.4,0.0,1018.4,61.0
1822,9.9,0.0,1018.3,59.0
1823,9.0,0.0,1018.1,63.0
1824,8.8,0.0,1018.1,62.0
1825,7.7,0.0,1018.0,68.0
1826,7.7,0.0,1017.9,68.0
1827,8.7,0.0,1017.6,60.0
1828,7.8,0.0,1018.1,66.0
1829,6.9,0.0,1018.7,68.0
1830,7.1,0.0,1019.1,64.0
1831,8.3,0.0,1019.4,63.0
1832,9.8,0.0,1019.8,56.0
1833,12.8,0.0,1020.3,48.0
1834,15.2,0.0,1020.0,34.0
1835,15.8,0.0,1019.7,27.0
1836,19.7,0.0,1018.7,22.0
1837,18.7,0.0,1018.0,25.0
1838,19.2,0.0,1017.8,24.0
1839,19.3,0.0,1017.7,14.0
1840,19.3,0.0,1017.4,14.0
1841,17.4,0.0,1017.5,32.0
1842,15.6,0.0,1018.0,48.0
1843,14.9,0.0,1018.7,47.0
1844,13.9,0.0,1019.5,47.0
1845,12.4,0.0,1019.7,68.0
1846,11.7,0.0,1019.5,75.0
1847,12.1,0.0,1019.2,74.0
1848,12.6,0.0,1018.9,75.0
1849,11.8,0.0,1019.1,79.0
1850,10.9,0.0,1018.4,81.0
1851,10.0,0.0,1018.0,86.0
1852,9.5,0.0,1017.8,88.0
1853,9.5,0.0,1018.8,87.0
1854,7.7,0.0,1018.2,86.0
1855,9.5,0.0,1019.1,78.0
1856,11.4,0.0,1019.0,68.0
1857,15.2,0.0,1018.7,53.0
1858,16.6,0.0,1017.6,45.0
1859,19.0,0.0,1016.6,34.0
1860,19.9,0.0,1015.9,33.0
1861,19.3,0.0,1014.7,39.0
1862,18.6,0.0,1014.2,43.0
1863,18.3,0.0,1014.0,47.0
1864,17.8,0.0,1013.3,52.0
1865,17.7,0.0,1013.5,52.0
1866,17.2,0.0,1013.9,55.0
1867,16.8,0.0,1013.6,59.0
1868,16.5,0.0,1013.3,61.0
1869,16.2,0.0,1013.3,65.0
1870,16.5,0.0,1012.8,69.0
1871,14.7,0.5,1012.7,93.0
1872,14.6,1.5,1011.4,95.0
1873,14.6,0.5,1010.4,95.0
1874,14.6,0.5,1009.9,90.0
1875,14.6,0.0,1009.0,87.0
1876,14.1,0.0,1008.3,85.0
1877,14.4,0.0,1007.8,82.0
1878,14.7,0.0,1007.4,82.0
1879,14.9,0.0,1006.7,82.0
1880,15.2,0.0,1006.5,78.0
1881,14.7,0.5,1006.3,95.0
1882,14.5,1.0,1005.4,98.0
1883,14.6,2.0,1004.3,99.0
1884,14.9,3.0,1002.8,100.0
1885,14.1,0.0,1000.9,100.0
1886,14.1,0.0,1000.1,99.0
1887,14.8,0.0,999.6,96.0
1888,16.4,0.0,999.5,86.0
1889,16.4,0.0,999.7,86.0
1890,15.3,0.0,1000.5,94.0
1891,14.4,0.0,1001.1,99.0
1892,15.1,0.0,1001.6,90.0
1893,15.4,0.0,1002.0,90.0
1894,15.3,0.0,1002.4,58.0
1895,15.5,0.0,1002.8,49.0
1896,15.0,0.0,1002.6,41.0
1897,14.7,0.0,1003.5,41.0
1898,14.1,0.0,1003.5,46.0
1899,13.4,0.0,1003.7,47.0
1900,13.4,0.0,1004.8,43.0
1901,12.7,0.0,1005.8,42.0
1902,12.0,0.0,1006.8,41.0
1903,11.7,0.0,1007.7,42.0
1904,12.1,0.0,1008.3,42.0
1905,12.4,0.0,1008.8,44.0
1906,14.3,0.0,1008.4,35.0
1907,16.4,0.0,1007.9,32.0
1908,17.9,0.0,1007.5,29.0
1909,17.6,0.0,1007.3,27.0
1910,16.8,0.0,1007.1,25.0
1911,16.4,0.0,1007.6,28.0
1912,15.3,0.0,1008.0,44.0
1913,14.3,0.0,1008.9,50.0
1914,12.8,0.0,1009.8,59.0
1915,12.1,0.0,1010.7,59.0
1916,11.2,0.0,1011.6,60.0
1917,10.9,0.0,1012.4,61.0
1918,11.1,0.0,1012.5,55.0
1919,10.7,0.0,1013.0,56.0
1920,8.4,0.5,1013.4,79.0
1921,9.0,0.0,1013.4,53.0
1922,9.5,0.0,1013.5,45.0
1923,9.2,0.0,1013.3,44.0
1924,9.0,0.0,1013.2,43.0
1925,8.3,0.0,1013.7,66.0
1926,7.9,0.0,1014.1,65.0
1927,8.1,0.0,1014.8,60.0
1928,8.3,0.0,1015.2,58.0
1929,9.8,0.0,1015.5,59.0
1930,10.1,0.0,1015.3,48.0
1931,10.9,0.0,1014.7,48.0
1932,10.1,0.0,1014.2,43.0
1933,11.8,0.0,1013.7,49.0
1934,12.2,0.0,1013.2,46.0
1935,12.0,0.0,1013.0,47.0
1936,11.9,0.0,1013.1,49.0
1937,10.9,0.0,1013.6,50.0
1938,10.1,0.0,1014.2,53.0
1939,9.8,0.0,1015.2,57.0
1940,9.1,0.0,1016.0,56.0
1941,7.9,0.0,1016.7,57.0
1942,7.6,0.0,1016.9,57.0
1943,7.2,0.0,1017.1,60.0
1944,7.6,0.0,1017.1,60.0
1945,7.1,0.0,1017.1,62.0
1946,6.6,0.0,1016.6,42.0
1947,6.2,0.0,1016.3,41.0
1948,5.5,0.0,1016.2,40.0
1949,6.2,0.0,1016.3,40.0
1950,6.2,0.0,1016.6,44.0
1951,7.4,0.0,1016.5,35.0
1952,8.2,0.0,1016.5,31.0
1953,11.1,0.0,1016.3,30.0
1954,11.1,0.0,1015.7,31.0
1955,12.0,0.0,1014.7,37.0
1956,13.4,0.0,1013.5,41.0
1957,14.8,0.0,1011.7,45.0
1958,15.9,0.0,1010.4,45.0
1959,15.8,0.0,1009.3,49.0
1960,16.0,0.0,1008.7,44.0
1961,14.8,0.0,1008.5,47.0
1962,13.8,0.0,1008.6,57.0
1963,13.7,0.0,1008.9,53.0
1964,12.5,0.0,1009.1,58.0
1965,12.0,0.0,1008.8,57.0
1966,12.4,0.0,1008.8,50.0
1967,11.0,0.0,1008.6,55.0
1968,9.4,0.0,1008.5,67.0
1969,9.6,0.0,1008.8,72.0
1970,9.4,0.0,1008.6,76.0
1971,8.8,0.0,1008.7,72.0
1972,9.3,0.0,1008.7,62.0
1973,8.4,0.0,1009.5,63.0
1974,8.3,0.0,1009.8,60.0
1975,9.9,0.0,1010.7,53.0
1976,10.9,0.0,1011.1,54.0
1977,11.8,0.0,1011.3,46.0
1978,13.3,0.0,1011.4,43.0
1979,15.2,0.0,1010.7,43.0
1980,15.7,0.0,1010.2,35.0
1981,16.3,0.0,1009.6,33.0
1982,17.1,0.0,1008.6,33.0
1983,15.8,0.0,1008.6,51.0
1984,14.9,0.0,1009.0,56.0
1985,13.5,0.0,1009.3,59.0
1986,12.2,0.0,1010.1,60.0
1987,10.8,0.0,1011.4,61.0
1988,10.1,0.0,1012.4,58.0
1989,10.0,0.0,1013.0,59.0
1990,9.0,0.0,1013.1,69.0
1991,8.3,0.0,1013.6,67.0
1992,7.5,0.0,1013.5,68.0
1993,6.6,0.0,1013.5,69.0
1994,6.3,0.0,1013.3,72.0
1995,5.9,0.0,1013.0,68.0
1996,5.9,0.0,1012.7,69.0
1997,5.9,0.0,1012.7,69.0
1998,5.6,0.0,1012.7,69.0
1999,5.3,0.0,1013.1,74.0
2000,4.6,0.0,1013.3,84.0
2001,4.4,0.0,1013.7,85.0
2002,4.8,0.0,1013.8,89.0
2003,4.8,0.5,1013.6,87.0
2004,5.2,0.0,1012.8,80.0
2005,6.7,0.0,1012.1,75.0
2006,7.0,0.0,1011.3,64.0
2007,8.3,0.0,1011.2,61.0
2008,9.0,0.0,1011.1,58.0
2009,8.7,0.0,1011.1,56.0
2010,7.9,0.0,1012.1,61.0
2011,7.4,0.0,1012.8,65.0
2012,6.8,0.0,1013.8,67.0
2013,7.1,0.0,1014.4,65.0
2014,6.5,0.0,1014.1,63.0
2015,5.4,0.0,1014.1,67.0
2016,4.8,0.0,1014.1,67.0
2017,4.4,0.0,1014.5,69.0
2018,5.1,0.0,1013.9,62.0
2019,4.4,0.0,1013.6,55.0
2020,4.3,0.0,1014.1,54.0
2021,2.8,0.0,1014.4,65.0
2022,4.0,0.0,1014.5,55.0
2023,5.0,0.0,1014.9,51.0
2024,6.1,0.0,1015.1,47.0
2025,8.4,0.0,1015.8,44.0
2026,9.8,0.0,1015.7,36.0
2027,10.6,0.0,1014.7,28.0
2028,11.7,0.0,1014.6,27.0
2029,12.2,0.0,1014.0,24.0
2030,12.2,0.0,1013.8,23.0
2031,11.5,0.0,1013.8,25.0
2032,11.0,0.0,1013.9,27.0
2033,10.6,0.0,1014.5,27.0
2034,10.1,0.0,1015.1,27.0
2035,9.8,0.0,1015.9,25.0
2036,9.1,0.0,1016.7,27.0
2037,8.3,0.0,1017.2,30.0
2038,7.7,0.0,1017.4,38.0
2039,7.5,0.0,1017.6,44.0
2040,7.7,0.0,1017.6,44.0
2041,7.0,0.0,1017.7,46.0
2042,6.7,0.0,1017.4,48.0
2043,5.8,0.0,1017.2,47.0
2044,6.0,0.0,1017.4,44.0
2045,5.4,0.0,1017.6,45.0
2046,5.6,0.0,1018.0,44.0
2047,6.0,0.0,1018.3,44.0
2048,5.6,0.0,1018.7,41.0
2049,6.5,0.0,1019.1,38.0
2050,8.1,0.0,1018.8,32.0
2051,10.2,0.0,1018.1,34.0
2052,10.4,0.0,1017.2,30.0
2053,11.3,0.0,1016.6,35.0
2054,11.0,0.0,1016.1,37.0
2055,10.5,0.0,1015.8,44.0
2056,10.1,0.0,1016.0,49.0
2057,9.7,0.0,1016.2,53.0
2058,8.7,0.0,1016.5,58.0
2059,8.1,0.0,1017.2,60.0
2060,8.2,0.0,1017.4,59.0
2061,8.0,0.0,1017.9,60.0
2062,7.2,0.0,1017.9,62.0
2063,7.9,0.0,1018.2,62.0
2064,7.8,0.0,1017.9,65.0
2065,7.5,0.0,1018.0,69.0
2066,7.0,0.0,1017.5,70.0
2067,6.8,0.0,1016.9,70.0
2068,7.0,0.0,1016.8,66.0
2069,6.2,0.0,1017.2,69.0
2070,7.0,0.0,1017.5,66.0
2071,8.2,0.0,1017.9,60.0
2072,9.3,0.0,1017.4,56.0
2073,10.0,0.0,1017.7,56.0
2074,10.7,0.0,1017.6,50.0
2075,13.4,0.0,1017.0,48.0
2076,12.3,0.0,1016.3,48.0
2077,12.7,0.0,1015.7,49.0
2078,14.5,0.0,1015.0,48.0
2079,14.7,0.0,1014.6,47.0
2080,14.7,0.0,1014.2,48.0
2081,13.4,0.0,1014.5,58.0
2082,11.7,0.0,1015.1,66.0
2083,11.2,0.0,1015.5,66.0
2084,10.9,0.0,1015.8,68.0
2085,10.6,0.0,1016.2,69.0
2086,10.3,0.0,1016.5,71.0
2087,9.2,0.0,1016.3,78.0
2088,9.7,0.0,1015.9,76.0
2089,9.3,0.0,1015.6,80.0
2090,9.3,0.0,1015.8,78.0
2091,9.1,0.0,1015.1,81.0
2092,9.5,0.0,1015.6,74.0
2093,9.7,0.0,1015.7,75.0
2094,9.6,0.0,1016.0,76.0
2095,9.2,0.0,1016.4,81.0
2096,9.6,0.0,1016.8,85.0
2097,10.5,0.0,1017.2,77.0
2098,11.9,0.0,1016.5,74.0
2099,12.0,0.0,1016.7,66.0
2100,12.8,0.0,1015.8,60.0
2101,14.4,0.0,1015.2,58.0
2102,15.8,0.0,1014.5,54.0
2103,14.6,0.0,1014.2,57.0
2104,14.0,0.0,1014.3,59.0
2105,13.9,0.0,1014.4,58.0
2106,12.1,0.0,1014.9,70.0
2107,11.9,0.0,1015.7,71.0
2108,11.2,0.0,1016.8,77.0
2109,11.8,0.0,1017.4,79.0
2110,10.7,0.0,1018.0,74.0
2111,9.5,0.0,1018.2,80.0
2112,9.1,0.0,1018.3,80.0
2113,8.6,0.0,1018.2,82.0
2114,8.0,0.0,1018.1,81.0
2115,8.0,0.0,1018.4,81.0
2116,8.7,0.0,1018.7,77.0
2117,8.2,0.0,1019.3,80.0
2118,8.3,0.0,1020.2,79.0
2119,9.9,0.0,1021.0,73.0
2120,11.8,0.0,1021.6,61.0
2121,13.4,0.0,1021.5,47.0
2122,13.8,0.0,1021.5,39.0
2123,16.3,0.0,1021.0,38.0
2124,16.7,0.0,1020.6,28.0
2125,18.1,0.0,1020.1,33.0
2126,17.4,0.0,1019.5,33.0
2127,17.4,0.0,1019.3,36.0
2128,16.3,0.0,1019.2,36.0
2129,15.0,0.0,1019.5,48.0
2130,14.2,0.0,1020.1,57.0
2131,14.0,0.0,1019.9,57.0
2132,13.7,0.0,1020.0,59.0
2133,13.2,0.0,1020.2,67.0
2134,13.5,0.0,1019.8,67.0
2135,13.8,0.0,1019.2,55.0
2136,13.2,0.0,1018.8,56.0
2137,13.0,0.0,1018.7,50.0
2138,12.1,0.0,1018.0,58.0
2139,11.1,0.0,1017.5,65.0
2140,11.1,0.0,1017.6,68.0
2141,10.5,0.0,1018.3,70.0
2142,9.5,0.0,1018.7,75.0
2143,11.2,0.0,1018.7,69.0
2144,12.4,0.0,1018.3,59.0
2145,13.7,0.0,1018.0,52.0
2146,16.7,0.0,1017.0,46.0
2147,17.3,0.0,1015.9,42.0
2148,17.1,0.0,1014.9,48.0
2149,17.5,0.0,1013.9,46.0
2150,19.4,0.0,1012.5,27.0
2151,19.1,0.0,1012.0,30.0
2152,19.1,0.0,1011.3,29.0
2153,18.4,0.0,1010.9,31.0
2154,17.2,0.0,1010.8,35.0
2155,16.6,0.0,1010.5,39.0
2156,15.7,0.0,1010.9,44.0
2157,15.5,0.0,1011.4,46.0
2158,14.4,0.0,1011.9,52.0
2159,14.1,0.0,1012.4,53.0
2160,14.4,0.0,1013.2,49.0
2161,13.7,0.0,1013.7,42.0
2162,12.9,0.0,1014.3,32.0
2163,12.0,0.0,1014.5,38.0
2164,11.2,0.0,1014.9,57.0
2165,9.4,0.0,1015.4,71.0
2166,9.3,0.0,1016.1,80.0
2167,12.3,0.0,1016.8,56.0
2168,14.2,0.0,1016.9,43.0
2169,15.4,0.0,1017.2,35.0
2170,17.0,0.0,1016.8,37.0
2171,17.6,0.0,1016.2,31.0
2172,17.9,0.0,1015.8,30.0
2173,18.0,0.0,1015.3,27.0
2174,18.6,0.0,1014.6,28.0
2175,18.5,0.0,1014.4,30.0
2176,17.7,0.0,1014.1,34.0
2177,16.9,0.0,1014.6,40.0
2178,16.0,0.0,1015.0,43.0
2179,15.6,0.0,1015.1,47.0
2180,15.2,0.0,1015.5,52.0
2181,14.9,0.0,1015.3,56.0
2182,14.7,0.0,1015.4,58.0
2183,14.9,0.0,1015.3,64.0
2184,14.5,0.0,1015.2,68.0
1,13.3,0.0,1014.8,76.0
2,13.8,0.0,1014.6,72.0
3,13.0,0.0,1014.7,63.0
4,12.2,0.0,1014.9,67.0
5,11.2,0.0,1015.4,69.0
6,10.8,0.0,1016.4,67.0
7,12.1,0.0,1017.0,56.0
8,13.8,0.0,1017.2,50.0
9,15.3,0.0,1017.7,45.0
10,16.7,0.0,1017.4,44.0
11,16.9,0.0,1017.5,43.0
12,17.2,0.0,1017.2,47.0
13,17.0,0.0,1017.0,48.0
14,15.7,0.0,1016.9,49.0
15,14.3,0.0,1017.5,58.0
16,13.0,0.0,1017.9,61.0
17,12.2,0.0,1018.5,65.0
18,11.4,0.0,1019.0,67.0
19,11.1,0.0,1020.0,68.0
20,10.9,0.0,1020.9,63.0
21,9.5,0.0,1021.3,81.0
22,8.5,1.5,1021.5,83.0
23,8.2,1.0,1021.6,82.0
24,8.4,0.0,1021.8,80.0
25,8.2,1.0,1021.9,81.0
26,8.1,0.0,1022.1,78.0
27,8.4,0.5,1021.8,76.0
28,8.8,0.0,1022.3,72.0
29,8.8,0.0,1022.6,69.0
30,8.9,0.0,1023.1,67.0
31,9.2,0.0,1023.7,61.0
32,9.7,0.0,1024.0,61.0
33,9.8,0.0,1024.5,62.0
34,10.1,0.0,1024.2,62.0
35,10.4,0.0,1024.0,61.0
36,10.8,0.0,1024.0,62.0
37,11.5,0.0,1023.6,57.0
38,12.1,0.0,1023.1,59.0
39,12.7,0.0,1023.0,57.0
40,12.7,0.0,1023.2,58.0
41,12.6,0.0,1023.2,63.0
42,12.2,0.0,1023.5,66.0
43,11.9,0.0,1023.8,67.0
44,11.5,0.0,1024.3,66.0
45,11.3,0.0,1024.5,70.0
46,11.1,0.0,1024.6,74.0
47,10.9,0.0,1024.5,77.0
48,10.0,0.0,1024.5,95.0
49,10.0,0.5,1024.0,97.0
50,10.0,0.5,1023.7,98.0
51,9.8,0.5,1023.4,99.0
52,9.9,0.0,1023.3,98.0
53,9.7,0.0,1023.1,98.0
54,9.8,0.5,1023.5,98.0
55,9.7,0.5,1023.6,98.0
56,10.2,0.5,1023.8,99.0
57,10.6,0.5,1023.2,99.0
58,11.3,0.0,1022.6,99.0
59,12.0,0.5,1021.7,98.0
60,12.8,0.0,1021.0,98.0
61,13.5,0.0,1020.1,95.0
62,14.8,0.0,1019.1,88.0
